Date,Hour,sellPriceIndex
2012-05-11,10,1023.000
2012-05-11,11,1017.000
2012-05-11,12,1005.000
2012-05-11,13,1015.000
2012-05-11,14,1005.000
2012-05-11,15,990.000
2012-05-11,16,980.000
2012-05-11,17,983.000
2012-05-11,18,982.000
2012-05-11,19,983.000
2012-05-11,20,988.000
2012-05-11,21,966.000
2012-05-11,22,939.000
2012-05-11,23,805.000
2012-05-12,0,718.000
2012-05-12,1,666.000
2012-05-12,2,619.000
2012-05-12,3,271.000
2012-05-12,4,277.000
2012-05-12,5,694.000
2012-05-12,6,726.000
2012-05-12,7,901.000
2012-05-12,8,987.000
2012-05-12,9,1034.000
2012-05-12,10,1020.000
2012-05-12,11,1048.000
2012-05-12,12,1019.000
2012-05-12,13,1029.000
2012-05-12,14,1014.000
2012-05-12,15,993.000
2012-05-12,16,970.000
2012-05-12,17,976.000
2012-05-12,18,968.000
2012-05-12,19,957.000
2012-05-12,20,957.000
2012-05-12,21,950.000
2012-05-12,22,935.000
2012-05-12,23,835.000
2012-05-13,0,787.000
2012-05-13,1,757.000
2012-05-13,2,702.000
2012-05-13,3,655.000
2012-05-13,4,637.000
2012-05-13,5,694.000
2012-05-13,6,717.000
2012-05-13,7,756.000
2012-05-13,8,833.000
2012-05-13,9,921.000
2012-05-13,10,938.000
2012-05-13,11,937.000
2012-05-13,12,923.000
2012-05-13,13,910.000
2012-05-13,14,908.000
2012-05-13,15,905.000
2012-05-13,16,908.000
2012-05-13,17,917.000
2012-05-13,18,915.000
2012-05-13,19,893.000
2012-05-13,20,896.000
2012-05-13,21,900.000
2012-05-13,22,881.000
2012-05-13,23,840.000
2012-05-14,0,767.000
2012-05-14,1,680.000
2012-05-14,2,610.000
2012-05-14,3,592.000
2012-05-14,4,589.000
2012-05-14,5,285.000
2012-05-14,6,708.000
2012-05-14,7,848.000
2012-05-14,8,936.000
2012-05-14,9,1009.000
2012-05-14,10,1015.000
2012-05-14,11,1003.000
2012-05-14,12,968.000
2012-05-14,13,984.000
2012-05-14,14,993.000
2012-05-14,15,972.000
2012-05-14,16,964.000
2012-05-14,17,930.000
2012-05-14,18,958.000
2012-05-14,19,950.000
2012-05-14,20,930.000
2012-05-14,21,922.000
2012-05-14,22,874.000
2012-05-14,23,772.000
2012-05-15,0,637.000
2012-05-15,1,558.000
2012-05-15,2,421.000
2012-05-15,3,226.000
2012-05-15,4,234.000
2012-05-15,5,625.000
2012-05-15,6,803.000
2012-05-15,7,826.000
2012-05-15,8,942.000
2012-05-15,9,1039.000
2012-05-15,10,1044.000
2012-05-15,11,999.000
2012-05-15,12,955.000
2012-05-15,13,981.000
2012-05-15,14,1008.000
2012-05-15,15,978.000
2012-05-15,16,974.000
2012-05-15,17,909.000
2012-05-15,18,902.000
2012-05-15,19,876.000
2012-05-15,20,892.000
2012-05-15,21,912.000
2012-05-15,22,844.000
2012-05-15,23,758.000
2012-05-16,0,647.000
2012-05-16,1,541.000
2012-05-16,2,430.000
2012-05-16,3,182.000
2012-05-16,4,212.000
2012-05-16,5,598.000
2012-05-16,6,733.000
2012-05-16,7,828.000
2012-05-16,8,937.000
2012-05-16,9,1026.000
2012-05-16,10,1038.000
2012-05-16,11,1019.000
2012-05-16,12,1017.000
2012-05-16,13,1018.000
2012-05-16,14,1061.000
2012-05-16,15,1039.000
2012-05-16,16,1004.000
2012-05-16,17,974.000
2012-05-16,18,951.000
2012-05-16,19,946.000
2012-05-16,20,946.000
2012-05-16,21,946.000
2012-05-16,22,904.000
2012-05-16,23,768.000
2012-05-17,0,647.000
2012-05-17,1,617.000
2012-05-17,2,574.000
2012-05-17,3,558.000
2012-05-17,4,574.000
2012-05-17,5,669.000
2012-05-17,6,762.000
2012-05-17,7,846.000
2012-05-17,8,985.000
2012-05-17,9,1052.000
2012-05-17,10,1066.000
2012-05-17,11,1048.000
2012-05-17,12,1020.000
2012-05-17,13,1070.000
2012-05-17,14,1061.000
2012-05-17,15,1018.000
2012-05-17,16,989.000
2012-05-17,17,956.000
2012-05-17,18,933.000
2012-05-17,19,916.000
2012-05-17,20,934.000
2012-05-17,21,938.000
2012-05-17,22,892.000
2012-05-17,23,774.000
2012-05-18,0,639.000
2012-05-18,1,621.000
2012-05-18,2,556.000
2012-05-18,3,536.000
2012-05-18,4,517.000
2012-05-18,5,602.000
2012-05-18,6,606.000
2012-05-18,7,821.000
2012-05-18,8,934.000
2012-05-18,9,1032.000
2012-05-18,10,1030.000
2012-05-18,11,1031.000
2012-05-18,12,1016.000
2012-05-18,13,1064.000
2012-05-18,14,1059.000
2012-05-18,15,1003.000
2012-05-18,16,968.000
2012-05-18,17,938.000
2012-05-18,18,897.000
2012-05-18,19,887.000
2012-05-18,20,905.000
2012-05-18,21,940.000
2012-05-18,22,885.000
2012-05-18,23,762.000
2012-05-19,0,732.000
2012-05-19,1,690.000
2012-05-19,2,667.000
2012-05-19,3,627.000
2012-05-19,4,605.000
2012-05-19,5,635.000
2012-05-19,6,647.000
2012-05-19,7,683.000
2012-05-19,8,832.000
2012-05-19,9,912.000
2012-05-19,10,958.000
2012-05-19,11,937.000
2012-05-19,12,935.000
2012-05-19,13,917.000
2012-05-19,14,898.000
2012-05-19,15,884.000
2012-05-19,16,880.000
2012-05-19,17,881.000
2012-05-19,18,876.000
2012-05-19,19,856.000
2012-05-19,20,876.000
2012-05-19,21,917.000
2012-05-19,22,862.000
2012-05-19,23,803.000
2012-05-20,0,801.000
2012-05-20,1,735.000
2012-05-20,2,643.000
2012-05-20,3,613.000
2012-05-20,4,596.000
2012-05-20,5,568.000
2012-05-20,6,490.000
2012-05-20,7,270.000
2012-05-20,8,748.000
2012-05-20,9,833.000
2012-05-20,10,852.000
2012-05-20,11,857.000
2012-05-20,12,854.000
2012-05-20,13,853.000
2012-05-20,14,853.000
2012-05-20,15,852.000
2012-05-20,16,848.000
2012-05-20,17,842.000
2012-05-20,18,848.000
2012-05-20,19,832.000
2012-05-20,20,856.000
2012-05-20,21,887.000
2012-05-20,22,825.000
2012-05-20,23,779.000
2012-05-21,0,754.000
2012-05-21,1,704.000
2012-05-21,2,622.000
2012-05-21,3,593.000
2012-05-21,4,576.000
2012-05-21,5,649.000
2012-05-21,6,726.000
2012-05-21,7,869.000
2012-05-21,8,941.000
2012-05-21,9,1047.000
2012-05-21,10,1063.000
2012-05-21,11,1047.000
2012-05-21,12,1073.000
2012-05-21,13,1114.000
2012-05-21,14,1090.000
2012-05-21,15,1063.000
2012-05-21,16,984.000
2012-05-21,17,961.000
2012-05-21,18,918.000
2012-05-21,19,906.000
2012-05-21,20,916.000
2012-05-21,21,932.000
2012-05-21,22,858.000
2012-05-21,23,763.000
2012-05-22,0,656.000
2012-05-22,1,610.000
2012-05-22,2,566.000
2012-05-22,3,228.000
2012-05-22,4,240.000
2012-05-22,5,625.000
2012-05-22,6,729.000
2012-05-22,7,821.000
2012-05-22,8,936.000
2012-05-22,9,1031.000
2012-05-22,10,1069.000
2012-05-22,11,1039.000
2012-05-22,12,1040.000
2012-05-22,13,1078.000
2012-05-22,14,1079.000
2012-05-22,15,1053.000
2012-05-22,16,988.000
2012-05-22,17,957.000
2012-05-22,18,913.000
2012-05-22,19,907.000
2012-05-22,20,900.000
2012-05-22,21,920.000
2012-05-22,22,849.000
2012-05-22,23,780.000
2012-05-23,0,735.000
2012-05-23,1,607.000
2012-05-23,2,584.000
2012-05-23,3,556.000
2012-05-23,4,240.000
2012-05-23,5,643.000
2012-05-23,6,742.000
2012-05-23,7,812.000
2012-05-23,8,941.000
2012-05-23,9,1040.000
2012-05-23,10,1083.000
2012-05-23,11,1062.000
2012-05-23,12,1068.000
2012-05-23,13,1091.000
2012-05-23,14,1099.000
2012-05-23,15,1070.000
2012-05-23,16,992.000
2012-05-23,17,957.000
2012-05-23,18,913.000
2012-05-23,19,886.000
2012-05-23,20,889.000
2012-05-23,21,924.000
2012-05-23,22,882.000
2012-05-23,23,783.000
2012-05-24,0,771.000
2012-05-24,1,633.000
2012-05-24,2,597.000
2012-05-24,3,565.000
2012-05-24,4,569.000
2012-05-24,5,660.000
2012-05-24,6,724.000
2012-05-24,7,771.000
2012-05-24,8,987.000
2012-05-24,9,1069.000
2012-05-24,10,1097.000
2012-05-24,11,1077.000
2012-05-24,12,1064.000
2012-05-24,13,1091.000
2012-05-24,14,1131.000
2012-05-24,15,1098.000
2012-05-24,16,1051.000
2012-05-24,17,1037.000
2012-05-24,18,1005.000
2012-05-24,19,955.000
2012-05-24,20,928.000
2012-05-24,21,942.000
2012-05-24,22,867.000
2012-05-24,23,811.000
2012-05-25,0,769.000
2012-05-25,1,711.000
2012-05-25,2,594.000
2012-05-25,3,569.000
2012-05-25,4,563.000
2012-05-25,5,400.000
2012-05-25,6,719.000
2012-05-25,7,858.000
2012-05-25,8,984.000
2012-05-25,9,1053.000
2012-05-25,10,1073.000
2012-05-25,11,1053.000
2012-05-25,12,1046.000
2012-05-25,13,1067.000
2012-05-25,14,1096.000
2012-05-25,15,1092.000
2012-05-25,16,1063.000
2012-05-25,17,1021.000
2012-05-25,18,1002.000
2012-05-25,19,978.000
2012-05-25,20,967.000
2012-05-25,21,992.000
2012-05-25,22,936.000
2012-05-25,23,878.000
2012-05-26,0,843.000
2012-05-26,1,772.000
2012-05-26,2,696.000
2012-05-26,3,645.000
2012-05-26,4,645.000
2012-05-26,5,598.000
2012-05-26,6,573.000
2012-05-26,7,637.000
2012-05-26,8,848.000
2012-05-26,9,898.000
2012-05-26,10,943.000
2012-05-26,11,939.000
2012-05-26,12,976.000
2012-05-26,13,968.000
2012-05-26,14,963.000
2012-05-26,15,942.000
2012-05-26,16,923.000
2012-05-26,17,931.000
2012-05-26,18,924.000
2012-05-26,19,916.000
2012-05-26,20,903.000
2012-05-26,21,920.000
2012-05-26,22,920.000
2012-05-26,23,848.000
2012-05-27,0,766.000
2012-05-27,1,750.000
2012-05-27,2,704.000
2012-05-27,3,659.000
2012-05-27,4,594.000
2012-05-27,5,594.000
2012-05-27,6,592.000
2012-05-27,7,341.000
2012-05-27,8,765.000
2012-05-27,9,867.000
2012-05-27,10,909.000
2012-05-27,11,914.000
2012-05-27,12,915.000
2012-05-27,13,912.000
2012-05-27,14,917.000
2012-05-27,15,915.000
2012-05-27,16,899.000
2012-05-27,17,886.000
2012-05-27,18,886.000
2012-05-27,19,892.000
2012-05-27,20,920.000
2012-05-27,21,937.000
2012-05-27,22,916.000
2012-05-27,23,876.000
2012-05-28,0,820.000
2012-05-28,1,736.000
2012-05-28,2,670.000
2012-05-28,3,646.000
2012-05-28,4,590.000
2012-05-28,5,627.000
2012-05-28,6,755.000
2012-05-28,7,834.000
2012-05-28,8,993.000
2012-05-28,9,1052.000
2012-05-28,10,1082.000
2012-05-28,11,1063.000
2012-05-28,12,1055.000
2012-05-28,13,1066.000
2012-05-28,14,1059.000
2012-05-28,15,1051.000
2012-05-28,16,990.000
2012-05-28,17,969.000
2012-05-28,18,950.000
2012-05-28,19,924.000
2012-05-28,20,936.000
2012-05-28,21,931.000
2012-05-28,22,898.000
2012-05-28,23,863.000
2012-05-29,0,770.000
2012-05-29,1,683.000
2012-05-29,2,609.000
2012-05-29,3,566.000
2012-05-29,4,253.000
2012-05-29,5,264.000
2012-05-29,6,530.000
2012-05-29,7,826.000
2012-05-29,8,952.000
2012-05-29,9,1011.000
2012-05-29,10,1035.000
2012-05-29,11,1014.000
2012-05-29,12,1000.000
2012-05-29,13,1016.000
2012-05-29,14,1065.000
2012-05-29,15,1017.000
2012-05-29,16,948.000
2012-05-29,17,962.000
2012-05-29,18,939.000
2012-05-29,19,932.000
2012-05-29,20,932.000
2012-05-29,21,942.000
2012-05-29,22,904.000
2012-05-29,23,874.000
2012-05-30,0,778.000
2012-05-30,1,679.000
2012-05-30,2,613.000
2012-05-30,3,589.000
2012-05-30,4,576.000
2012-05-30,5,239.000
2012-05-30,6,658.000
2012-05-30,7,829.000
2012-05-30,8,948.000
2012-05-30,9,1058.000
2012-05-30,10,1080.000
2012-05-30,11,1042.000
2012-05-30,12,1031.000
2012-05-30,13,1080.000
2012-05-30,14,1091.000
2012-05-30,15,1077.000
2012-05-30,16,983.000
2012-05-30,17,965.000
2012-05-30,18,955.000
2012-05-30,19,931.000
2012-05-30,20,928.000
2012-05-30,21,939.000
2012-05-30,22,917.000
2012-05-30,23,828.000
2012-05-31,0,709.000
2012-05-31,1,651.000
2012-05-31,2,616.000
2012-05-31,3,596.000
2012-05-31,4,619.000
2012-05-31,5,643.000
2012-05-31,6,691.000
2012-05-31,7,832.000
2012-05-31,8,996.000
2012-05-31,9,1063.000
2012-05-31,10,1094.000
2012-05-31,11,1086.000
2012-05-31,12,1066.000
2012-05-31,13,1084.000
2012-05-31,14,1096.000
2012-05-31,15,1076.000
2012-05-31,16,1004.000
2012-05-31,17,984.000
2012-05-31,18,963.000
2012-05-31,19,957.000
2012-05-31,20,956.000
2012-05-31,21,960.000
2012-05-31,22,925.000
2012-05-31,23,847.000
2012-06-01,0,761.000
2012-06-01,1,718.000
2012-06-01,2,647.000
2012-06-01,3,625.000
2012-06-01,4,654.000
2012-06-01,5,611.000
2012-06-01,6,687.000
2012-06-01,7,848.000
2012-06-01,8,1011.000
2012-06-01,9,1070.000
2012-06-01,10,1109.000
2012-06-01,11,1106.000
2012-06-01,12,1080.000
2012-06-01,13,1098.000
2012-06-01,14,1090.000
2012-06-01,15,1038.000
2012-06-01,16,986.000
2012-06-01,17,986.000
2012-06-01,18,971.000
2012-06-01,19,954.000
2012-06-01,20,951.000
2012-06-01,21,934.000
2012-06-01,22,924.000
2012-06-01,23,851.000
2012-06-02,0,798.000
2012-06-02,1,770.000
2012-06-02,2,715.000
2012-06-02,3,697.000
2012-06-02,4,680.000
2012-06-02,5,614.000
2012-06-02,6,322.000
2012-06-02,7,705.000
2012-06-02,8,832.000
2012-06-02,9,925.000
2012-06-02,10,979.000
2012-06-02,11,1013.000
2012-06-02,12,1004.000
2012-06-02,13,995.000
2012-06-02,14,979.000
2012-06-02,15,960.000
2012-06-02,16,951.000
2012-06-02,17,938.000
2012-06-02,18,924.000
2012-06-02,19,931.000
2012-06-02,20,951.000
2012-06-02,21,919.000
2012-06-02,22,911.000
2012-06-02,23,821.000
2012-06-03,0,765.000
2012-06-03,1,717.000
2012-06-03,2,688.000
2012-06-03,3,651.000
2012-06-03,4,600.000
2012-06-03,5,614.000
2012-06-03,6,251.000
2012-06-03,7,299.000
2012-06-03,8,674.000
2012-06-03,9,818.000
2012-06-03,10,892.000
2012-06-03,11,902.000
2012-06-03,12,915.000
2012-06-03,13,911.000
2012-06-03,14,900.000
2012-06-03,15,898.000
2012-06-03,16,884.000
2012-06-03,17,876.000
2012-06-03,18,856.000
2012-06-03,19,860.000
2012-06-03,20,893.000
2012-06-03,21,897.000
2012-06-03,22,886.000
2012-06-03,23,784.000
2012-06-04,0,769.000
2012-06-04,1,728.000
2012-06-04,2,689.000
2012-06-04,3,670.000
2012-06-04,4,672.000
2012-06-04,5,676.000
2012-06-04,6,693.000
2012-06-04,7,823.000
2012-06-04,8,960.000
2012-06-04,9,1021.000
2012-06-04,10,1069.000
2012-06-04,11,1040.000
2012-06-04,12,1003.000
2012-06-04,13,1029.000
2012-06-04,14,1021.000
2012-06-04,15,982.000
2012-06-04,16,950.000
2012-06-04,17,950.000
2012-06-04,18,913.000
2012-06-04,19,910.000
2012-06-04,20,897.000
2012-06-04,21,911.000
2012-06-04,22,879.000
2012-06-04,23,771.000
2012-06-05,0,724.000
2012-06-05,1,633.000
2012-06-05,2,624.000
2012-06-05,3,626.000
2012-06-05,4,612.000
2012-06-05,5,631.000
2012-06-05,6,654.000
2012-06-05,7,750.000
2012-06-05,8,935.000
2012-06-05,9,1013.000
2012-06-05,10,1013.000
2012-06-05,11,985.000
2012-06-05,12,980.000
2012-06-05,13,1006.000
2012-06-05,14,1011.000
2012-06-05,15,975.000
2012-06-05,16,952.000
2012-06-05,17,954.000
2012-06-05,18,929.000
2012-06-05,19,899.000
2012-06-05,20,894.000
2012-06-05,21,885.000
2012-06-05,22,850.000
2012-06-05,23,781.000
2012-06-06,0,734.000
2012-06-06,1,702.000
2012-06-06,2,676.000
2012-06-06,3,661.000
2012-06-06,4,653.000
2012-06-06,5,679.000
2012-06-06,6,708.000
2012-06-06,7,826.000
2012-06-06,8,946.000
2012-06-06,9,1015.000
2012-06-06,10,1063.000
2012-06-06,11,1070.000
2012-06-06,12,1054.000
2012-06-06,13,1089.000
2012-06-06,14,1105.000
2012-06-06,15,1050.000
2012-06-06,16,996.000
2012-06-06,17,990.000
2012-06-06,18,968.000
2012-06-06,19,928.000
2012-06-06,20,915.000
2012-06-06,21,919.000
2012-06-06,22,885.000
2012-06-06,23,797.000
2012-06-07,0,736.000
2012-06-07,1,716.000
2012-06-07,2,695.000
2012-06-07,3,684.000
2012-06-07,4,668.000
2012-06-07,5,710.000
2012-06-07,6,708.000
2012-06-07,7,818.000
2012-06-07,8,929.000
2012-06-07,9,991.000
2012-06-07,10,1032.000
2012-06-07,11,1011.000
2012-06-07,12,997.000
2012-06-07,13,1034.000
2012-06-07,14,1029.000
2012-06-07,15,997.000
2012-06-07,16,974.000
2012-06-07,17,972.000
2012-06-07,18,950.000
2012-06-07,19,926.000
2012-06-07,20,891.000
2012-06-07,21,903.000
2012-06-07,22,863.000
2012-06-07,23,792.000
2012-06-08,0,685.000
2012-06-08,1,666.000
2012-06-08,2,647.000
2012-06-08,3,646.000
2012-06-08,4,657.000
2012-06-08,5,675.000
2012-06-08,6,692.000
2012-06-08,7,813.000
2012-06-08,8,922.000
2012-06-08,9,997.000
2012-06-08,10,1039.000
2012-06-08,11,1032.000
2012-06-08,12,995.000
2012-06-08,13,1015.000
2012-06-08,14,1032.000
2012-06-08,15,993.000
2012-06-08,16,962.000
2012-06-08,17,962.000
2012-06-08,18,926.000
2012-06-08,19,919.000
2012-06-08,20,902.000
2012-06-08,21,897.000
2012-06-08,22,884.000
2012-06-08,23,823.000
2012-06-09,0,799.000
2012-06-09,1,758.000
2012-06-09,2,738.000
2012-06-09,3,732.000
2012-06-09,4,737.000
2012-06-09,5,759.000
2012-06-09,6,754.000
2012-06-09,7,860.000
2012-06-09,8,959.000
2012-06-09,9,1024.000
2012-06-09,10,1111.000
2012-06-09,11,1069.000
2012-06-09,12,1065.000
2012-06-09,13,1063.000
2012-06-09,14,1095.000
2012-06-09,15,1056.000
2012-06-09,16,1026.000
2012-06-09,17,985.000
2012-06-09,18,956.000
2012-06-09,19,948.000
2012-06-09,20,933.000
2012-06-09,21,932.000
2012-06-09,22,926.000
2012-06-09,23,867.000
2012-06-10,0,847.000
2012-06-10,1,836.000
2012-06-10,2,828.000
2012-06-10,3,815.000
2012-06-10,4,793.000
2012-06-10,5,810.000
2012-06-10,6,814.000
2012-06-10,7,805.000
2012-06-10,8,836.000
2012-06-10,9,878.000
2012-06-10,10,917.000
2012-06-10,11,916.000
2012-06-10,12,901.000
2012-06-10,13,896.000
2012-06-10,14,899.000
2012-06-10,15,884.000
2012-06-10,16,885.000
2012-06-10,17,882.000
2012-06-10,18,882.000
2012-06-10,19,885.000
2012-06-10,20,860.000
2012-06-10,21,856.000
2012-06-10,22,866.000
2012-06-10,23,845.000
2012-06-11,0,852.000
2012-06-11,1,832.000
2012-06-11,2,810.000
2012-06-11,3,806.000
2012-06-11,4,803.000
2012-06-11,5,822.000
2012-06-11,6,733.000
2012-06-11,7,789.000
2012-06-11,8,861.000
2012-06-11,9,890.000
2012-06-11,10,907.000
2012-06-11,11,895.000
2012-06-11,12,921.000
2012-06-11,13,936.000
2012-06-11,14,935.000
2012-06-11,15,896.000
2012-06-11,16,895.000
2012-06-11,17,885.000
2012-06-11,18,888.000
2012-06-11,19,892.000
2012-06-11,20,867.000
2012-06-11,21,876.000
2012-06-11,22,882.000
2012-06-11,23,851.000
2012-06-12,0,901.000
2012-06-12,1,880.000
2012-06-12,2,840.000
2012-06-12,3,841.000
2012-06-12,4,831.000
2012-06-12,5,843.000
2012-06-12,6,831.000
2012-06-12,7,832.000
2012-06-12,8,934.000
2012-06-12,9,982.000
2012-06-12,10,991.000
2012-06-12,11,996.000
2012-06-12,12,994.000
2012-06-12,13,993.000
2012-06-12,14,991.000
2012-06-12,15,989.000
2012-06-12,16,987.000
2012-06-12,17,984.000
2012-06-12,18,983.000
2012-06-12,19,987.000
2012-06-12,20,987.000
2012-06-12,21,971.000
2012-06-12,22,983.000
2012-06-12,23,939.000
2012-06-13,0,866.000
2012-06-13,1,861.000
2012-06-13,2,836.000
2012-06-13,3,828.000
2012-06-13,4,826.000
2012-06-13,5,846.000
2012-06-13,6,839.000
2012-06-13,7,910.000
2012-06-13,8,1012.000
2012-06-13,9,1057.000
2012-06-13,10,1101.000
2012-06-13,11,1104.000
2012-06-13,12,1092.000
2012-06-13,13,1128.000
2012-06-13,14,1129.000
2012-06-13,15,1103.000
2012-06-13,16,1059.000
2012-06-13,17,1043.000
2012-06-13,18,995.000
2012-06-13,19,989.000
2012-06-13,20,955.000
2012-06-13,21,965.000
2012-06-13,22,961.000
2012-06-13,23,896.000
2012-06-14,0,841.000
2012-06-14,1,789.000
2012-06-14,2,743.000
2012-06-14,3,729.000
2012-06-14,4,709.000
2012-06-14,5,754.000
2012-06-14,6,769.000
2012-06-14,7,879.000
2012-06-14,8,973.000
2012-06-14,9,997.000
2012-06-14,10,1029.000
2012-06-14,11,1027.000
2012-06-14,12,1013.000
2012-06-14,13,1020.000
2012-06-14,14,1039.000
2012-06-14,15,1020.000
2012-06-14,16,1008.000
2012-06-14,17,992.000
2012-06-14,18,982.000
2012-06-14,19,947.000
2012-06-14,20,925.000
2012-06-14,21,932.000
2012-06-14,22,933.000
2012-06-14,23,902.000
2012-06-15,0,849.000
2012-06-15,1,803.000
2012-06-15,2,731.000
2012-06-15,3,702.000
2012-06-15,4,698.000
2012-06-15,5,709.000
2012-06-15,6,761.000
2012-06-15,7,860.000
2012-06-15,8,1005.000
2012-06-15,9,1035.000
2012-06-15,10,1051.000
2012-06-15,11,1058.000
2012-06-15,12,1055.000
2012-06-15,13,1062.000
2012-06-15,14,1057.000
2012-06-15,15,1049.000
2012-06-15,16,1036.000
2012-06-15,17,1035.000
2012-06-15,18,1015.000
2012-06-15,19,999.000
2012-06-15,20,964.000
2012-06-15,21,976.000
2012-06-15,22,951.000
2012-06-15,23,903.000
2012-06-16,0,875.000
2012-06-16,1,870.000
2012-06-16,2,852.000
2012-06-16,3,843.000
2012-06-16,4,846.000
2012-06-16,5,859.000
2012-06-16,6,884.000
2012-06-16,7,884.000
2012-06-16,8,948.000
2012-06-16,9,1043.000
2012-06-16,10,1064.000
2012-06-16,11,1067.000
2012-06-16,12,1090.000
2012-06-16,13,1102.000
2012-06-16,14,1071.000
2012-06-16,15,1099.000
2012-06-16,16,1072.000
2012-06-16,17,1039.000
2012-06-16,18,1031.000
2012-06-16,19,1026.000
2012-06-16,20,975.000
2012-06-16,21,960.000
2012-06-16,22,948.000
2012-06-16,23,901.000
2012-06-17,0,854.000
2012-06-17,1,740.000
2012-06-17,2,666.000
2012-06-17,3,659.000
2012-06-17,4,656.000
2012-06-17,5,700.000
2012-06-17,6,316.000
2012-06-17,7,369.000
2012-06-17,8,818.000
2012-06-17,9,960.000
2012-06-17,10,976.000
2012-06-17,11,980.000
2012-06-17,12,995.000
2012-06-17,13,1008.000
2012-06-17,14,1033.000
2012-06-17,15,1031.000
2012-06-17,16,1034.000
2012-06-17,17,990.000
2012-06-17,18,944.000
2012-06-17,19,945.000
2012-06-17,20,942.000
2012-06-17,21,914.000
2012-06-17,22,916.000
2012-06-17,23,886.000
2012-06-18,0,859.000
2012-06-18,1,744.000
2012-06-18,2,691.000
2012-06-18,3,673.000
2012-06-18,4,662.000
2012-06-18,5,658.000
2012-06-18,6,562.000
2012-06-18,7,855.000
2012-06-18,8,967.000
2012-06-18,9,1018.000
2012-06-18,10,1038.000
2012-06-18,11,1030.000
2012-06-18,12,1013.000
2012-06-18,13,1029.000
2012-06-18,14,1071.000
2012-06-18,15,1029.000
2012-06-18,16,999.000
2012-06-18,17,990.000
2012-06-18,18,972.000
2012-06-18,19,960.000
2012-06-18,20,947.000
2012-06-18,21,903.000
2012-06-18,22,879.000
2012-06-18,23,845.000
2012-06-19,0,684.000
2012-06-19,1,660.000
2012-06-19,2,394.000
2012-06-19,3,388.000
2012-06-19,4,395.000
2012-06-19,5,431.000
2012-06-19,6,378.000
2012-06-19,7,845.000
2012-06-19,8,934.000
2012-06-19,9,1002.000
2012-06-19,10,1038.000
2012-06-19,11,1042.000
2012-06-19,12,1027.000
2012-06-19,13,1054.000
2012-06-19,14,1058.000
2012-06-19,15,1066.000
2012-06-19,16,1022.000
2012-06-19,17,1001.000
2012-06-19,18,984.000
2012-06-19,19,950.000
2012-06-19,20,918.000
2012-06-19,21,894.000
2012-06-19,22,882.000
2012-06-19,23,837.000
2012-06-20,0,675.000
2012-06-20,1,662.000
2012-06-20,2,656.000
2012-06-20,3,637.000
2012-06-20,4,604.000
2012-06-20,5,673.000
2012-06-20,6,651.000
2012-06-20,7,804.000
2012-06-20,8,961.000
2012-06-20,9,1028.000
2012-06-20,10,1046.000
2012-06-20,11,1043.000
2012-06-20,12,1039.000
2012-06-20,13,1081.000
2012-06-20,14,1073.000
2012-06-20,15,1093.000
2012-06-20,16,1019.000
2012-06-20,17,991.000
2012-06-20,18,954.000
2012-06-20,19,929.000
2012-06-20,20,898.000
2012-06-20,21,891.000
2012-06-20,22,866.000
2012-06-20,23,770.000
2012-06-21,0,685.000
2012-06-21,1,675.000
2012-06-21,2,669.000
2012-06-21,3,660.000
2012-06-21,4,667.000
2012-06-21,5,689.000
2012-06-21,6,704.000
2012-06-21,7,775.000
2012-06-21,8,949.000
2012-06-21,9,1009.000
2012-06-21,10,1033.000
2012-06-21,11,1021.000
2012-06-21,12,1003.000
2012-06-21,13,1040.000
2012-06-21,14,1033.000
2012-06-21,15,1044.000
2012-06-21,16,1002.000
2012-06-21,17,969.000
2012-06-21,18,943.000
2012-06-21,19,926.000
2012-06-21,20,908.000
2012-06-21,21,887.000
2012-06-21,22,870.000
2012-06-21,23,827.000
2012-06-22,0,664.000
2012-06-22,1,655.000
2012-06-22,2,650.000
2012-06-22,3,645.000
2012-06-22,4,642.000
2012-06-22,5,674.000
2012-06-22,6,692.000
2012-06-22,7,742.000
