Date,Hour,sellFullPlannedVolume
2012-08-10,23,76797.797
2012-08-11,0,72964.320
2012-08-11,1,69816.633
2012-08-11,2,68080.922
2012-08-11,3,67486.156
2012-08-11,4,67140.477
2012-08-11,5,67689.258
2012-08-11,6,68747.164
2012-08-11,7,70427.953
2012-08-11,8,74377.789
2012-08-11,9,77553.773
2012-08-11,10,79102.023
2012-08-11,11,79652.703
2012-08-11,12,79694.031
2012-08-11,13,79704.883
2012-08-11,14,79521.844
2012-08-11,15,79220.266
2012-08-11,16,78942.672
2012-08-11,17,78768.383
2012-08-11,18,78462.773
2012-08-11,19,78075.172
2012-08-11,20,78301.406
2012-08-11,21,79050.188
2012-08-11,22,77827.531
2012-08-11,23,74556.367
2012-08-12,0,70906.438
2012-08-12,1,68332.891
2012-08-12,2,66864.258
2012-08-12,3,66346.547
2012-08-12,4,65943.117
2012-08-12,5,66284.398
2012-08-12,6,67151.438
2012-08-12,7,68398.477
2012-08-12,8,71854.477
2012-08-12,9,74963.398
2012-08-12,10,76743.305
2012-08-12,11,77481.344
2012-08-12,12,77778.180
2012-08-12,13,78047.281
2012-08-12,14,78073.844
2012-08-12,15,78086.344
2012-08-12,16,77996.172
2012-08-12,17,77952.047
2012-08-12,18,77903.516
2012-08-12,19,77865.180
2012-08-12,20,78697.703
2012-08-12,21,79649.016
2012-08-12,22,78309.766
2012-08-12,23,74662.227
2012-08-13,0,70763.875
2012-08-13,1,68239.398
2012-08-13,2,66926.852
2012-08-13,3,66776.180
2012-08-13,4,67148.922
2012-08-13,5,68675.469
2012-08-13,6,71647.062
2012-08-13,7,75732.023
2012-08-13,8,80967.008
2012-08-13,9,84283.969
2012-08-13,10,85640.023
2012-08-13,11,85840.250
2012-08-13,12,85731.047
2012-08-13,13,86606.188
2012-08-13,14,86481.703
2012-08-13,15,85799.914
2012-08-13,16,84786.805
2012-08-13,17,83814.594
2012-08-13,18,82829.617
2012-08-13,19,82039.297
2012-08-13,20,82263.422
2012-08-13,21,83267.031
2012-08-13,22,81168.906
2012-08-13,23,77257.766
2012-08-14,0,72316.578
2012-08-14,1,69372.648
2012-08-14,2,68143.828
2012-08-14,3,68044.664
2012-08-14,4,68324.648
2012-08-14,5,69729.273
2012-08-14,6,72669.312
2012-08-14,7,76199.977
2012-08-14,8,81447.102
2012-08-14,9,84354.891
2012-08-14,10,85616.352
2012-08-14,11,85948.266
2012-08-14,12,85606.438
2012-08-14,13,86347.086
2012-08-14,14,85879.391
2012-08-14,15,85291.758
2012-08-14,16,84370.672
2012-08-14,17,83372.391
2012-08-14,18,82594.945
2012-08-14,19,81968.633
2012-08-14,20,82085.438
2012-08-14,21,82647.391
2012-08-14,22,80402.977
2012-08-14,23,76123.820
2012-08-15,0,71938.234
2012-08-15,1,68893.031
2012-08-15,2,67400.484
2012-08-15,3,67365.070
2012-08-15,4,67571.414
2012-08-15,5,69197.398
2012-08-15,6,71662.594
2012-08-15,7,75423.438
2012-08-15,8,80737.547
2012-08-15,9,83847.109
2012-08-15,10,85077.367
2012-08-15,11,85253.438
2012-08-15,12,85059.031
2012-08-15,13,85707.219
2012-08-15,14,85403.258
2012-08-15,15,84794.555
2012-08-15,16,83787.648
2012-08-15,17,82697.203
2012-08-15,18,82004.180
2012-08-15,19,81512.742
2012-08-15,20,81909.344
2012-08-15,21,82427.797
2012-08-15,22,80323.125
2012-08-15,23,75841.977
2012-08-16,0,71717.141
2012-08-16,1,68832.945
2012-08-16,2,67661.000
2012-08-16,3,67660.852
2012-08-16,4,68076.945
2012-08-16,5,69667.695
2012-08-16,6,71922.703
2012-08-16,7,75688.750
2012-08-16,8,80969.547
2012-08-16,9,84131.203
2012-08-16,10,85409.008
2012-08-16,11,85640.102
2012-08-16,12,85369.930
2012-08-16,13,86031.906
2012-08-16,14,85789.656
2012-08-16,15,85085.586
2012-08-16,16,84122.242
2012-08-16,17,82970.273
2012-08-16,18,82199.062
2012-08-16,19,81700.344
2012-08-16,20,82099.047
2012-08-16,21,82570.844
2012-08-16,22,80342.594
2012-08-16,23,75543.219
2012-08-17,0,71802.648
2012-08-17,1,69175.867
2012-08-17,2,67675.117
2012-08-17,3,67733.336
2012-08-17,4,68218.672
2012-08-17,5,69792.898
2012-08-17,6,72001.430
2012-08-17,7,75495.102
2012-08-17,8,80580.156
2012-08-17,9,83683.055
2012-08-17,10,84868.812
2012-08-17,11,85117.688
2012-08-17,12,84906.922
2012-08-17,13,85405.133
2012-08-17,14,84853.336
2012-08-17,15,84179.461
2012-08-17,16,83063.406
2012-08-17,17,82161.109
2012-08-17,18,81559.938
2012-08-17,19,81149.812
2012-08-17,20,81588.375
2012-08-17,21,82137.180
2012-08-17,22,79431.211
2012-08-17,23,74910.188
2012-08-18,0,71688.773
2012-08-18,1,69073.672
2012-08-18,2,67470.812
2012-08-18,3,67125.805
2012-08-18,4,66956.484
2012-08-18,5,67619.555
2012-08-18,6,68248.953
2012-08-18,7,70092.883
2012-08-18,8,73573.383
2012-08-18,9,76547.305
2012-08-18,10,78004.062
2012-08-18,11,78621.500
2012-08-18,12,78459.328
2012-08-18,13,78464.812
2012-08-18,14,78126.531
2012-08-18,15,77828.414
2012-08-18,16,77447.742
2012-08-18,17,77429.227
2012-08-18,18,77295.625
2012-08-18,19,77163.570
2012-08-18,20,77872.031
2012-08-18,21,78459.844
2012-08-18,22,76510.273
2012-08-18,23,73019.875
2012-08-19,0,69449.047
2012-08-19,1,67609.234
2012-08-19,2,65772.109
2012-08-19,3,65387.777
2012-08-19,4,65102.691
2012-08-19,5,65586.367
2012-08-19,6,66631.898
2012-08-19,7,67405.594
2012-08-19,8,70392.367
2012-08-19,9,73560.250
2012-08-19,10,75356.469
2012-08-19,11,76278.953
2012-08-19,12,76291.461
2012-08-19,13,76436.781
2012-08-19,14,76350.523
2012-08-19,15,76369.789
2012-08-19,16,76236.000
2012-08-19,17,76145.016
2012-08-19,18,76333.242
2012-08-19,19,76421.422
2012-08-19,20,77382.797
2012-08-19,21,78066.320
2012-08-19,22,76234.656
2012-08-19,23,72307.789
2012-08-20,0,69508.555
2012-08-20,1,67236.516
2012-08-20,2,65879.023
2012-08-20,3,66043.375
2012-08-20,4,66250.656
2012-08-20,5,68074.195
2012-08-20,6,70828.648
2012-08-20,7,74723.797
2012-08-20,8,80297.250
2012-08-20,9,83578.602
2012-08-20,10,84804.727
2012-08-20,11,84753.602
2012-08-20,12,84610.992
2012-08-20,13,85349.102
2012-08-20,14,84922.461
2012-08-20,15,84260.141
2012-08-20,16,83411.508
2012-08-20,17,82416.016
2012-08-20,18,81726.805
2012-08-20,19,81356.008
2012-08-20,20,81925.516
2012-08-20,21,82255.484
2012-08-20,22,79449.875
2012-08-20,23,74652.281
2012-08-21,0,70666.422
2012-08-21,1,68318.242
2012-08-21,2,67207.508
2012-08-21,3,67186.633
2012-08-21,4,67603.336
2012-08-21,5,69370.961
2012-08-21,6,71961.719
2012-08-21,7,75456.977
2012-08-21,8,80569.539
2012-08-21,9,83489.445
2012-08-21,10,84699.469
2012-08-21,11,84698.844
2012-08-21,12,84427.641
2012-08-21,13,85030.031
2012-08-21,14,84578.977
2012-08-21,15,83839.664
2012-08-21,16,83055.406
2012-08-21,17,82185.562
2012-08-21,18,81559.953
2012-08-21,19,81244.664
2012-08-21,20,81883.258
2012-08-21,21,82106.023
2012-08-21,22,79053.430
2012-08-21,23,74450.992
2012-08-22,0,69873.172
2012-08-22,1,67525.812
2012-08-22,2,66666.133
2012-08-22,3,66792.562
2012-08-22,4,67399.203
2012-08-22,5,69124.742
2012-08-22,6,71781.094
2012-08-22,7,75161.812
2012-08-22,8,79793.414
2012-08-22,9,82822.344
2012-08-22,10,83939.188
2012-08-22,11,84059.617
2012-08-22,12,83666.758
2012-08-22,13,84089.047
2012-08-22,14,83803.836
2012-08-22,15,83126.844
2012-08-22,16,82275.344
2012-08-22,17,81381.953
2012-08-22,18,80738.992
2012-08-22,19,80832.484
2012-08-22,20,81764.227
2012-08-22,21,81720.977
2012-08-22,22,78463.484
2012-08-22,23,73762.969
2012-08-23,0,69802.984
2012-08-23,1,68122.531
2012-08-23,2,67564.633
2012-08-23,3,67507.383
2012-08-23,4,68037.758
2012-08-23,5,69933.453
2012-08-23,6,72360.188
2012-08-23,7,76305.047
2012-08-23,8,80471.219
2012-08-23,9,83375.117
2012-08-23,10,84452.094
2012-08-23,11,84560.266
2012-08-23,12,84076.641
2012-08-23,13,84534.562
2012-08-23,14,84136.539
2012-08-23,15,83249.508
2012-08-23,16,82293.477
2012-08-23,17,81434.211
2012-08-23,18,80959.477
2012-08-23,19,81046.734
2012-08-23,20,82108.891
2012-08-23,21,82349.969
2012-08-23,22,79069.391
2012-08-23,23,74257.227
2012-08-24,0,70810.828
2012-08-24,1,68720.680
2012-08-24,2,67717.602
2012-08-24,3,67726.000
2012-08-24,4,68318.945
2012-08-24,5,70184.109
2012-08-24,6,72750.445
2012-08-24,7,75833.852
2012-08-24,8,80554.438
2012-08-24,9,83372.844
2012-08-24,10,84247.734
2012-08-24,11,84171.422
2012-08-24,12,83565.477
2012-08-24,13,84039.500
2012-08-24,14,83494.570
2012-08-24,15,82743.547
2012-08-24,16,81868.109
2012-08-24,17,80935.094
2012-08-24,18,80457.031
2012-08-24,19,80672.727
2012-08-24,20,81909.203
2012-08-24,21,82257.914
2012-08-24,22,79006.352
2012-08-24,23,74446.172
2012-08-25,0,71818.273
2012-08-25,1,69258.461
2012-08-25,2,67858.977
2012-08-25,3,67217.859
2012-08-25,4,67137.664
2012-08-25,5,68075.672
2012-08-25,6,68952.469
2012-08-25,7,70917.117
2012-08-25,8,73867.703
2012-08-25,9,76723.438
2012-08-25,10,78150.477
2012-08-25,11,78551.664
2012-08-25,12,78328.164
2012-08-25,13,78190.109
2012-08-25,14,77833.961
2012-08-25,15,77726.422
2012-08-25,16,77375.938
2012-08-25,17,77530.117
2012-08-25,18,77358.820
2012-08-25,19,77384.812
2012-08-25,20,78779.219
2012-08-25,21,79083.016
2012-08-25,22,76738.602
2012-08-25,23,72709.719
2012-08-26,0,70253.547
2012-08-26,1,68253.547
2012-08-26,2,67179.703
2012-08-26,3,66437.562
2012-08-26,4,66286.719
2012-08-26,5,66937.055
2012-08-26,6,67897.250
2012-08-26,7,68778.906
2012-08-26,8,71569.930
2012-08-26,9,74460.562
2012-08-26,10,76223.375
2012-08-26,11,76936.844
2012-08-26,12,77029.406
2012-08-26,13,77129.672
2012-08-26,14,77072.055
2012-08-26,15,77191.703
2012-08-26,16,77330.156
2012-08-26,17,77260.523
2012-08-26,18,77294.672
2012-08-26,19,77395.141
2012-08-26,20,79225.508
2012-08-26,21,79980.945
2012-08-26,22,77480.727
2012-08-26,23,73357.219
2012-08-27,0,70357.984
2012-08-27,1,68752.125
2012-08-27,2,67521.102
2012-08-27,3,67539.094
2012-08-27,4,67902.164
2012-08-27,5,70041.859
2012-08-27,6,73527.703
2012-08-27,7,76703.516
2012-08-27,8,81430.891
2012-08-27,9,84540.023
2012-08-27,10,85652.398
2012-08-27,11,85470.047
2012-08-27,12,84986.695
2012-08-27,13,85631.047
2012-08-27,14,84972.203
2012-08-27,15,84506.570
2012-08-27,16,83708.547
2012-08-27,17,83206.172
2012-08-27,18,82228.242
2012-08-27,19,82323.906
2012-08-27,20,83641.680
2012-08-27,21,83816.258
2012-08-27,22,80394.250
2012-08-27,23,75641.852
2012-08-28,0,72155.016
2012-08-28,1,69675.227
2012-08-28,2,69031.742
2012-08-28,3,68938.578
2012-08-28,4,69496.516
2012-08-28,5,71520.055
2012-08-28,6,74235.289
2012-08-28,7,77697.617
2012-08-28,8,81830.000
2012-08-28,9,84773.594
2012-08-28,10,85787.203
2012-08-28,11,85484.938
2012-08-28,12,85180.859
2012-08-28,13,85617.352
2012-08-28,14,85189.961
2012-08-28,15,84633.570
2012-08-28,16,84117.172
2012-08-28,17,83307.375
2012-08-28,18,82783.109
2012-08-28,19,82561.930
2012-08-28,20,83815.703
2012-08-28,21,84089.883
2012-08-28,22,80641.031
2012-08-28,23,76085.086
2012-08-29,0,72051.469
2012-08-29,1,69651.695
2012-08-29,2,68649.406
2012-08-29,3,68652.273
2012-08-29,4,69244.180
2012-08-29,5,71296.320
2012-08-29,6,74219.852
2012-08-29,7,77872.422
2012-08-29,8,82106.055
2012-08-29,9,84989.695
2012-08-29,10,85934.328
2012-08-29,11,85644.719
2012-08-29,12,85069.656
2012-08-29,13,85607.406
2012-08-29,14,85349.945
2012-08-29,15,84728.758
2012-08-29,16,84162.516
2012-08-29,17,83428.016
2012-08-29,18,83000.055
2012-08-29,19,82853.883
2012-08-29,20,83859.359
2012-08-29,21,83804.266
2012-08-29,22,80029.289
2012-08-29,23,75329.352
2012-08-30,0,71798.023
2012-08-30,1,69482.406
2012-08-30,2,68964.547
2012-08-30,3,68808.109
2012-08-30,4,69325.117
2012-08-30,5,71373.031
2012-08-30,6,73853.922
2012-08-30,7,76847.406
2012-08-30,8,81271.617
2012-08-30,9,84079.430
2012-08-30,10,85108.539
2012-08-30,11,85032.961
2012-08-30,12,84623.078
2012-08-30,13,85183.820
2012-08-30,14,85029.062
2012-08-30,15,84195.328
2012-08-30,16,83556.812
2012-08-30,17,82808.305
2012-08-30,18,82533.633
2012-08-30,19,82968.984
2012-08-30,20,84169.797
2012-08-30,21,83909.023
2012-08-30,22,79932.352
2012-08-30,23,75155.445
2012-08-31,0,71977.906
2012-08-31,1,69626.938
2012-08-31,2,69144.344
2012-08-31,3,69271.219
2012-08-31,4,69589.039
2012-08-31,5,71666.094
2012-08-31,6,74455.469
2012-08-31,7,77479.352
2012-08-31,8,81740.977
2012-08-31,9,84774.109
2012-08-31,10,85536.516
2012-08-31,11,85422.391
2012-08-31,12,84958.234
2012-08-31,13,85221.188
2012-08-31,14,85053.234
2012-08-31,15,84200.664
2012-08-31,16,83556.461
2012-08-31,17,82763.266
2012-08-31,18,82657.359
2012-08-31,19,83074.883
2012-08-31,20,84278.961
2012-08-31,21,84076.570
2012-08-31,22,80136.406
2012-08-31,23,75447.977
2012-09-01,0,72329.000
2012-09-01,1,69944.000
2012-09-01,2,69066.000
2012-09-01,3,68790.000
2012-09-01,4,68301.000
2012-09-01,5,69057.000
2012-09-01,6,70287.000
2012-09-01,7,72616.000
2012-09-01,8,75731.000
2012-09-01,9,78929.000
2012-09-01,10,80231.000
2012-09-01,11,80413.000
2012-09-01,12,80007.000
2012-09-01,13,79814.000
2012-09-01,14,79522.000
2012-09-01,15,79227.000
2012-09-01,16,78995.000
2012-09-01,17,78889.000
2012-09-01,18,79106.000
2012-09-01,19,80031.000
2012-09-01,20,81609.000
2012-09-01,21,81556.000
2012-09-01,22,78264.000
2012-09-01,23,74105.000
2012-09-02,0,71124.000
2012-09-02,1,69116.000
2012-09-02,2,68006.000
2012-09-02,3,67555.000
2012-09-02,4,67342.000
2012-09-02,5,68066.000
2012-09-02,6,69067.000
2012-09-02,7,69595.000
2012-09-02,8,72642.000
2012-09-02,9,75590.000
2012-09-02,10,77267.000
2012-09-02,11,77812.000
2012-09-02,12,77750.000
2012-09-02,13,77668.000
2012-09-02,14,77659.000
2012-09-02,15,77670.000
2012-09-02,16,77688.000
2012-09-02,17,77660.000
2012-09-02,18,77977.000
2012-09-02,19,79329.000
2012-09-02,20,81608.000
2012-09-02,21,81513.000
2012-09-02,22,78017.000
2012-09-02,23,73540.000
2012-09-03,0,70715.000
2012-09-03,1,68486.000
2012-09-03,2,68136.000
2012-09-03,3,68283.000
2012-09-03,4,69502.000
2012-09-03,5,70307.000
2012-09-03,6,73499.000
2012-09-03,7,77412.000
2012-09-03,8,82150.000
2012-09-03,9,85267.000
2012-09-03,10,86086.000
2012-09-03,11,85821.000
2012-09-03,12,85311.000
2012-09-03,13,85804.000
2012-09-03,14,85568.000
2012-09-03,15,84737.000
2012-09-03,16,83955.000
2012-09-03,17,83173.000
2012-09-03,18,83013.000
2012-09-03,19,83494.000
2012-09-03,20,85057.000
2012-09-03,21,84876.000
2012-09-03,22,80756.000
2012-09-03,23,76463.000
2012-09-04,0,72052.000
2012-09-04,1,69856.000
2012-09-04,2,69447.000
2012-09-04,3,69551.000
2012-09-04,4,70419.000
2012-09-04,5,71689.000
2012-09-04,6,75269.000
2012-09-04,7,78909.000
2012-09-04,8,83537.000
2012-09-04,9,86227.000
2012-09-04,10,86989.000
2012-09-04,11,86436.000
2012-09-04,12,85903.000
2012-09-04,13,86304.000
2012-09-04,14,85975.000
2012-09-04,15,85274.000
2012-09-04,16,84482.000
2012-09-04,17,83646.000
2012-09-04,18,83688.000
2012-09-04,19,84293.000
2012-09-04,20,85565.000
2012-09-04,21,85460.000
2012-09-04,22,81243.000
2012-09-04,23,76747.000
2012-09-05,0,72613.000
2012-09-05,1,70269.000
2012-09-05,2,69403.000
2012-09-05,3,69637.000
2012-09-05,4,70361.000
2012-09-05,5,71881.000
2012-09-05,6,75209.000
2012-09-05,7,79498.000
2012-09-05,8,83721.000
2012-09-05,9,86357.000
2012-09-05,10,86860.000
2012-09-05,11,86183.000
2012-09-05,12,85627.000
2012-09-05,13,86116.000
2012-09-05,14,85797.000
2012-09-05,15,85103.000
2012-09-05,16,84353.000
2012-09-05,17,83314.000
2012-09-05,18,83386.000
2012-09-05,19,84302.000
2012-09-05,20,86303.000
2012-09-05,21,85794.000
2012-09-05,22,80999.000
2012-09-05,23,76879.000
2012-09-06,0,72503.000
2012-09-06,1,70061.000
2012-09-06,2,69410.000
2012-09-06,3,69662.000
2012-09-06,4,70161.000
2012-09-06,5,71795.000
2012-09-06,6,75385.000
2012-09-06,7,79532.000
2012-09-06,8,83916.000
2012-09-06,9,86665.000
2012-09-06,10,87137.000
2012-09-06,11,86473.000
2012-09-06,12,85908.000
2012-09-06,13,86295.000
2012-09-06,14,86133.000
2012-09-06,15,85484.000
2012-09-06,16,84676.000
2012-09-06,17,83861.000
2012-09-06,18,83923.000
2012-09-06,19,84672.000
2012-09-06,20,86827.000
2012-09-06,21,85939.000
2012-09-06,22,81120.000
2012-09-06,23,75972.000
2012-09-07,0,72685.000
2012-09-07,1,70339.000
2012-09-07,2,69316.000
2012-09-07,3,69517.000
2012-09-07,4,70204.000
2012-09-07,5,71803.000
2012-09-07,6,74954.000
2012-09-07,7,79656.000
2012-09-07,8,83894.000
2012-09-07,9,86582.000
2012-09-07,10,87068.000
2012-09-07,11,86535.000
2012-09-07,12,85918.000
2012-09-07,13,86235.000
2012-09-07,14,86031.000
2012-09-07,15,85260.000
2012-09-07,16,84261.000
2012-09-07,17,83466.000
2012-09-07,18,83702.000
2012-09-07,19,84591.000
2012-09-07,20,86718.000
2012-09-07,21,85950.000
2012-09-07,22,81195.000
2012-09-07,23,76319.000
2012-09-08,0,72830.000
2012-09-08,1,70122.000
2012-09-08,2,68884.000
2012-09-08,3,68523.000
2012-09-08,4,68312.000
2012-09-08,5,69024.000
2012-09-08,6,70369.000
2012-09-08,7,72927.000
2012-09-08,8,76698.000
2012-09-08,9,79077.000
2012-09-08,10,79977.000
2012-09-08,11,80123.000
2012-09-08,12,79861.000
2012-09-08,13,79757.000
2012-09-08,14,79484.000
2012-09-08,15,79246.000
2012-09-08,16,79207.000
2012-09-08,17,79294.000
2012-09-08,18,79804.000
2012-09-08,19,80707.000
2012-09-08,20,82720.000
2012-09-08,21,81788.000
2012-09-08,22,78552.000
2012-09-08,23,74412.000
2012-09-09,0,71334.000
2012-09-09,1,69474.000
2012-09-09,2,68263.000
2012-09-09,3,67981.000
2012-09-09,4,67802.000
2012-09-09,5,68587.000
2012-09-09,6,69689.000
2012-09-09,7,70628.000
2012-09-09,8,73679.000
2012-09-09,9,76618.000
2012-09-09,10,78070.000
2012-09-09,11,78787.000
2012-09-09,12,78616.000
2012-09-09,13,78662.000
2012-09-09,14,78630.000
2012-09-09,15,78676.000
2012-09-09,16,78848.000
2012-09-09,17,78974.000
2012-09-09,18,79833.000
2012-09-09,19,81254.000
2012-09-09,20,83788.000
2012-09-09,21,82603.000
2012-09-09,22,78730.000
2012-09-09,23,74276.000
2012-09-10,0,71539.000
2012-09-10,1,69311.000
2012-09-10,2,68619.000
2012-09-10,3,68714.000
2012-09-10,4,69599.000
2012-09-10,5,71612.000
2012-09-10,6,75247.000
2012-09-10,7,79677.000
2012-09-10,8,83588.000
2012-09-10,9,86558.000
2012-09-10,10,87041.000
2012-09-10,11,86486.000
2012-09-10,12,85772.000
2012-09-10,13,86202.000
2012-09-10,14,85873.000
2012-09-10,15,85072.000
2012-09-10,16,84328.000
2012-09-10,17,83578.000
2012-09-10,18,83705.000
2012-09-10,19,84737.000
2012-09-10,20,86854.000
2012-09-10,21,85834.000
2012-09-10,22,81005.000
2012-09-10,23,76772.000
2012-09-11,0,72393.000
2012-09-11,1,70745.000
2012-09-11,2,69012.000
2012-09-11,3,69185.000
2012-09-11,4,70109.000
2012-09-11,5,72434.000
2012-09-11,6,76321.000
2012-09-11,7,80091.000
2012-09-11,8,84073.000
2012-09-11,9,86868.000
2012-09-11,10,87388.000
2012-09-11,11,86570.000
2012-09-11,12,85655.000
2012-09-11,13,85759.000
2012-09-11,14,85275.000
2012-09-11,15,84539.000
2012-09-11,16,83819.000
2012-09-11,17,83077.000
2012-09-11,18,83394.000
2012-09-11,19,84405.000
2012-09-11,20,86506.000
2012-09-11,21,85109.000
2012-09-11,22,80614.000
2012-09-11,23,75712.000
2012-09-12,0,71583.000
2012-09-12,1,69992.000
2012-09-12,2,69290.000
2012-09-12,3,69623.000
2012-09-12,4,70478.000
2012-09-12,5,72832.000
2012-09-12,6,75897.000
2012-09-12,7,80147.000
2012-09-12,8,84256.000
2012-09-12,9,86647.000
2012-09-12,10,87127.000
2012-09-12,11,86393.000
2012-09-12,12,85797.000
2012-09-12,13,86082.000
2012-09-12,14,85797.000
2012-09-12,15,85024.000
2012-09-12,16,84272.000
2012-09-12,17,83459.000
2012-09-12,18,84080.000
2012-09-12,19,85308.000
2012-09-12,20,87326.000
2012-09-12,21,85849.000
2012-09-12,22,81099.000
2012-09-12,23,76188.000
2012-09-13,0,71913.000
2012-09-13,1,70598.000
2012-09-13,2,69438.000
2012-09-13,3,69939.000
2012-09-13,4,70467.000
2012-09-13,5,73144.000
2012-09-13,6,76040.000
2012-09-13,7,80431.000
2012-09-13,8,84315.000
2012-09-13,9,86891.000
2012-09-13,10,87185.000
2012-09-13,11,86407.000
2012-09-13,12,85843.000
2012-09-13,13,86214.000
2012-09-13,14,85976.000
2012-09-13,15,85064.000
2012-09-13,16,84335.000
2012-09-13,17,83680.000
2012-09-13,18,84143.000
2012-09-13,19,85445.000
2012-09-13,20,87556.000
2012-09-13,21,86160.000
2012-09-13,22,81446.000
2012-09-13,23,76474.000
2012-09-14,0,72320.000
2012-09-14,1,70966.000
2012-09-14,2,70144.000
2012-09-14,3,70718.000
2012-09-14,4,71613.000
2012-09-14,5,74037.000
2012-09-14,6,76708.000
2012-09-14,7,80862.000
2012-09-14,8,84644.000
2012-09-14,9,86960.000
2012-09-14,10,87040.000
2012-09-14,11,86366.000
2012-09-14,12,85768.000
2012-09-14,13,86019.000
2012-09-14,14,85744.000
2012-09-14,15,85034.000
2012-09-14,16,84129.000
2012-09-14,17,83419.000
2012-09-14,18,83666.000
2012-09-14,19,85062.000
2012-09-14,20,87121.000
2012-09-14,21,85745.000
2012-09-14,22,81237.000
2012-09-14,23,76514.000
2012-09-15,0,72768.000
2012-09-15,1,71227.000
2012-09-15,2,70354.000
2012-09-15,3,70147.000
2012-09-15,4,70031.000
2012-09-15,5,71378.000
2012-09-15,6,72022.000
2012-09-15,7,74120.000
2012-09-15,8,77180.000
2012-09-15,9,79865.000
2012-09-15,10,80982.000
2012-09-15,11,81086.000
2012-09-15,12,80706.000
2012-09-15,13,80715.000
2012-09-15,14,80447.000
2012-09-15,15,80284.000
2012-09-15,16,80223.000
2012-09-15,17,80325.000
2012-09-15,18,80913.000
2012-09-15,19,82050.000
2012-09-15,20,84253.000
2012-09-15,21,82829.000
2012-09-15,22,79220.000
2012-09-15,23,75070.000
2012-09-16,0,71464.000
2012-09-16,1,70149.000
2012-09-16,2,68714.000
2012-09-16,3,68415.000
2012-09-16,4,68068.000
2012-09-16,5,69245.000
2012-09-16,6,69481.000
2012-09-16,7,71155.000
2012-09-16,8,73855.000
2012-09-16,9,76856.000
2012-09-16,10,78382.000
2012-09-16,11,78995.000
2012-09-16,12,78804.000
2012-09-16,13,78813.000
2012-09-16,14,78902.000
2012-09-16,15,79018.000
2012-09-16,16,79203.000
2012-09-16,17,79564.000
2012-09-16,18,80606.000
2012-09-16,19,82189.000
2012-09-16,20,84535.000
2012-09-16,21,83165.000
2012-09-16,22,79045.000
2012-09-16,23,74424.000
2012-09-17,0,71160.000
2012-09-17,1,69892.000
2012-09-17,2,68897.000
2012-09-17,3,69314.000
2012-09-17,4,70329.000
2012-09-17,5,73069.000
2012-09-17,6,76031.000
2012-09-17,7,80384.000
2012-09-17,8,84582.000
2012-09-17,9,87096.000
2012-09-17,10,87353.000
2012-09-17,11,86690.000
2012-09-17,12,85941.000
2012-09-17,13,86291.000
2012-09-17,14,86096.000
2012-09-17,15,85375.000
2012-09-17,16,84615.000
2012-09-17,17,83973.000
2012-09-17,18,84245.000
2012-09-17,19,85646.000
2012-09-17,20,87715.000
